prod,cat,video_id,aspect,negative,neutral,positive,channelTitle
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.21062234,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,LcI6F_GPwfE,features,0.006466548,0.2106223,0.7829111,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,Gvvo6vUpJRc,features,0.004100938,0.081706986,0.9141921,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,UdfSrJvqY_E,features,0.0034866752,0.9753346,0.02117872,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.02592069,0.92918026,0.044899087,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,zHAB4qDsgKY,features,0.0259207,0.9291802,0.044899095,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,cG8PXdTlDag,features,0.004699281,0.0635634,0.9317373,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766598,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,MrUhzYdcX6w,features,0.0068519185,0.78548205,0.20766601,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Apple,JdTBIHX-r0M,features,0.00725488,0.965157,0.027588116,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
Earphone,Competitor,PEFUuP3eWCc,features,0.010476954,0.82986,0.15966302,Marques Brownlee
