prod,cat,video_id,aspect,negative,neutral,positive,channelTitle
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,0X0Jm8QValY,features,0.010062486,0.91701365,0.07292387,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649813,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,cBpGq-vDr2Y,features,0.021649808,0.9689335,0.009416668,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,piYf4gDthjY,features,0.004864954,0.9305286,0.06460648,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,305YfKMyqVw,features,0.014517565,0.88615125,0.09933122,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,enR58PYHaWw,features,0.006324668,0.9818425,0.011832849,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,ltpbEQA8Fwc,features,0.0051962542,0.68301296,0.31179082,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402123,0.9576668,0.025931105,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,a01edYZIfjc,features,0.016402122,0.95766675,0.025931109,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,35BkHichD2M,features,0.0036096598,0.9838366,0.012553836,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460424,0.9579818,0.032557722,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Apple,v94jRN2FhGo,features,0.009460429,0.9579818,0.032557737,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,BS8x2TicxQ8,features,0.00493791,0.96328574,0.03177638,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
Phone,Google,KZA_BIa8e7I,features,0.0033810842,0.06757538,0.92904353,Marques Brownlee
